DateTime,stage 1 feed conductivity (us/cm),stage 1 feed pressure (psi),stage 1 permeate flowrate (gpm),stage 1 permeate conductivity (us/cm),stage 1 concentrate flowrate (gpm),stage 1 concentrate pressure (psi),,stage2_ro_inlet_P (psi),stage2_ro_outlet_P (psi),stage2_feed_conductivity (us/cm),stage2_perm_conductivity (us/cm),stage2_feed_flow (gpm),stage2_perm_flow (gpm),stage3_ro_inlet_P (psi),stage3_ro_outlet_P (psi),stage3_feed_conductivity (us/cm),stage3_perm_conductivity (us/cm),stage3_feed_flow (gpm),stage3_perm_flow (gpm)
7/6/2021,624.4099731,140.3999939,1579.449951,15,1046.679993,129.8799896,,,,,,,,,,,,,
7/7/2021,1087.789917,146.2099915,1584.140015,22,1048.690002,136.3199921,,,,,,,,,,,,,
7/8/2021,1031.780029,147.5099945,1609.5,22,1049.079987,136.8899994,,,,,,,,,,,,,
7/9/2021,1085.579956,147.3499908,1580.640015,23,1045.480011,136.8099976,,,,,,,,,,,,,
7/10/2021,1053.609985,144.1699982,1622.900024,23,1043.199982,134.0699921,,,,,,,,,,,,,
7/11/2021,904.6499634,141.6499939,1583.919922,21.93999863,1041.970001,131.3899994,,,,,,,,,,,,,
7/12/2021,1032.169922,143.2399902,1586.409912,22,1035.769989,133.1499939,,,,,,,,,,,,,
7/13/2021,1104.829956,144,1560.659912,25,1043.129944,133.6499939,,,,,,,,,,,,,
7/14/2021,1119.52002,144.4400024,1594.049927,25,1044.480011,134.2700043,,,,,,,,,,,,,
7/15/2021,1098.130005,144.7700043,1609.650024,23.01999855,1041.819946,134.2299957,,,,,,,,,,,,,
7/16/2021,1106.329956,144.0699921,1604.419922,23.12999916,1045.619995,133.5399933,,,,,,,,,,,,,
7/17/2021,1108.709961,144.6299896,1607.059937,24,1047.789948,134.0899963,,,,,,,,,,,,,
7/18/2021,1053.049927,144.5500031,1596.869995,23,1043.559967,133.8899994,,,,,,,,,,,,,
7/19/2021,1046.419922,143.7399902,1624.969971,25,1038.839966,133.1999969,,,,,,,,,,,,,
7/20/2021,1074.52002,145.9799957,1598.900024,26,1054.649994,135.25,,,,,,,,,,,,,
7/21/2021,1104.209961,148.0899963,1596.25,26,1039.279999,137.1900024,,,,,,,,,,,,,
7/22/2021,1094.449951,147.0800018,1586.699951,26,1041.469971,136.1799927,,,,,,,,,,,,,
7/23/2021,1117.419922,148.4899902,1588.679932,26,1035.099976,137.5,,,,,,,,,,,,,
7/24/2021,1100.609985,148.6999969,1584.089966,26,1052.619995,137.4199982,,,,,,,,,,,,,
7/25/2021,1074.599976,149.3399963,1609.599976,26,1050.709991,137.8600006,,,,,,,,,,,,,
7/26/2021,1073.630005,147.7899933,1604.299927,26,1035.139954,136.6399994,,,,,,,,,,,,,
7/27/2021,1094.459961,146.9599915,1608.619995,26,1041.609955,135.9499969,,,,,,,,,,,,,
7/28/2021,1089.97998,148.0699921,1596.27002,24.87999916,1048.700012,136.8099976,,,,,,,,,,,,,
7/29/2021,1085.72998,147.4499969,1564.47998,26.96999931,1054.049988,136.0200043,,,,,,,,,,,,,
7/30/2021,1092.650024,147.3499908,1555.27002,26,1052.449982,135.6999969,,,,,,,,,,,,,
7/31/2021,1111.549927,145.7700043,1599.669922,26,1040.669983,134.2799988,,,,,,,,,,,,,
8/1/2021,1076.97998,147.4100037,1589.5,25.97999954,1042.649994,135.6600037,,,,,,,,,,,,,
8/2/2021,1077.049927,146.5500031,1601.329956,26,1041.800018,134.6299896,,,,,,,,,,,,,
8/3/2021,1086.140015,147.2599945,1595.179932,26.87999916,1050.909943,135.1799927,,,,,,,,,,,,,
8/4/2021,1055.339966,145.8799896,1623.73999,26.87999916,1052.209991,133.7099915,,,,,,,,,,,,,
8/5/2021,1025.589966,143.9799957,1583.309937,26,1047.609985,131.8399963,,,,,,,,,,,,,
8/6/2021,1105.619995,146.5200043,1590.529907,27,1053.959991,134.0200043,,,,,,,,,,,,,
8/7/2021,1102.400024,147.5099945,1603.069946,27.02999878,1047.019989,135.0800018,,,,,,,,,,,,,
8/8/2021,1082.679932,4.980000019,0.579999983,79,0.25999999,5.179999828,,,,,,,,,,,,,
8/9/2021,1052.150024,4.96999979,0.310000002,91,0.219999999,5.210000038,,,,,,,,,,,,,
8/10/2021,983.6199951,142.8499908,1595.52002,22.87999916,1038.98996,130.3000031,,,,,,,,,,,,,
8/11/2021,1077.169922,144.3899994,1608.400024,25,1049.279938,131.6999969,,,,,,,,,,,,,
8/12/2021,1074.789917,5.670000076,0.439999998,88.97999573,0.179999992,5.889999866,,,,,,,,,,,,,
8/13/2021,1094.02002,143.2899933,1637.25,25.96999931,1043.73999,131.0200043,,,,,,,,,,,,,
8/14/2021,1096.699951,145.9400024,1579.359985,26.01999855,1043.999969,133.3899994,,,,,,,,,,,,,
8/15/2021,1078.589966,142.5299988,1602.02002,25.96999931,1036.689972,130.3099976,,,,,,,,,,,,,
8/16/2021,962.0199585,141.1100006,1607.659912,24,1039.359985,128.7899933,,,,,,,,,,,,,
8/17/2021,1064.669922,143.9599915,1604.23999,26,1038.019989,131.9599915,,,,,,,,,,,,,
8/18/2021,1075.719971,142.0200043,1633.709961,26,1029.359955,130.1999969,,,,,,,,,,,,,
8/19/2021,1053.949951,144.25,1595.579956,25,1030.719971,132.7700043,,,,,,,,,,,,,
8/20/2021,1094.869995,143.7899933,1597.459961,26,1030.649963,132.4499969,,,,,,,,,,,,,
8/21/2021,1091.76001,144.7299957,1574.02002,26,1033.609955,133.0200043,,,,,,,,,,,,,
8/22/2021,1068.949951,146.2899933,1613.099976,25,1048.679993,134.6299896,,,,,,,,,,,,,
8/23/2021,1049.339966,144.7899933,1613.089966,25,1032.759949,133.4700012,,,,,,,,,,,,,
8/24/2021,1091.619995,143.0899963,1593.630005,26.02999878,1040.659973,131.5699921,,,,,,,,,,,,,
8/25/2021,1092.819946,143.5699921,1610.650024,29,1032.579956,131.9799957,,,,,,,,,,,,,
8/26/2021,1056.469971,137.8499908,1577.599976,28,1030.339996,126.3799973,,,,,,,,,,,,,
8/27/2021,1097.390015,5.069999695,0.429999977,108,0.25999999,5.25,,,,,,,,,,,,,
8/28/2021,1104.72998,4.789999962,0.329999983,112,0.25999999,4.96999979,,,,,,,,,,,,,
8/29/2021,1096.319946,4.630000114,0.589999974,200,0.299999982,0,,,,,,,,,,,,,
8/30/2021,941.5499878,4.75,0.439999998,200,1.299999982,4.730000019,,,,,,,,,,,,,
8/31/2021,1091.52002,42.77999878,228.8499908,56.12999725,0.199999988,25.51000023,,,,,,,,,,,,,
9/1/2021,1143.189941,4.779999733,0.659999967,38.75,148.0000006,5.449999809,,,,,,,,,,,,,
9/2/2021,1121.209961,131.5200043,1600.959961,32,1057.319977,121.5899963,,,,,,,,,,,,,
9/3/2021,1122.599976,132.4299927,1610.98999,28,1067.909973,122.8299942,,,,,,,,,,,,,
9/4/2021,1133.25,134.3399963,1583.429932,28.97999954,1066.72995,124.2799988,,,,,,,,,,,,,
9/5/2021,1071.169922,133.9899902,1595.880005,27,1072.47998,123.6699982,,,,,,,,,,,,,
9/6/2021,1069.01001,134.0500031,1605.409912,26,1072.439972,123.9199982,,,,,,,,,,,,,
9/7/2021,1052.599976,132.5500031,1599.529907,26.97999954,1046.269989,122.5899963,,,,,,,,,,,,,
9/8/2021,1091.709961,134.1299896,1584.48999,27,1046.689972,124.0899963,,,,,,,,,,,,,
9/9/2021,1081.209961,133.4299927,1597.609985,27.75,1041.529968,123.4799957,,,,,,,,,,,,,
9/10/2021,1088.319946,134.3699951,1573.75,27.87999916,1044.600006,124.2699966,,,,,,,,,,,,,
9/11/2021,1077.699951,134.2899933,1583.02002,26.96999931,1046.439972,124.2199936,,,,,,,,,,,,,
9/12/2021,1061.97998,132.6299896,1591.650024,26,1029.129944,122.8199997,,,,,,,,,,,,,
9/13/2021,1050.589966,134.8699951,1583.52002,25.87999916,1050.609955,124.7299957,,,,,,,,,,,,,
9/14/2021,1081.099976,136.9100037,1593.029907,25,1052.23999,126.6100006,,,,,,,,,,,,,
9/15/2021,1084.189941,135.0099945,1569.669922,25.96999931,1067.579956,124.8299942,,,,,,,,,,,,,
9/16/2021,979.2599487,135.8499908,1585.969971,25.87999916,1054.359985,125.6399994,,,,,,,,,,,,,
9/17/2021,1074.77002,138.1699982,1581.369995,26.11999893,1035.389984,128.5500031,,,,,,,,,,,,,
9/18/2021,1059.76001,141.2700043,1596.839966,26,1051.579987,131.1100006,,,,,,,,,,,,,
9/19/2021,1067.569946,141.1699982,1583.650024,26.02999878,1038.709961,131.1499939,,,,,,,,,,,,,
9/20/2021,1085.869995,136.9499969,1597.909912,25.96999931,1047.399994,126.9499969,,,,,,,,,,,,,
9/21/2021,1072.339966,4.900000095,0.199999988,83.97999573,0.299999982,5.139999866,,,,,,,,,,,,,
9/22/2021,1097.839966,139.2200012,1600.599976,27,1041.519989,129.0899963,,,,,,,,,,,,,
9/23/2021,1104.51001,137.5200043,1556.5,26,1028.439972,127.8999939,,,,,,,,,,,,,
9/24/2021,1089.98999,135.3399963,1624.869995,25.96999931,1040.649963,125.5099945,,,,,,,,,,,,,
9/25/2021,1112.309937,141.5,1606.919922,26,1056.829987,131.1699982,,,,,,,,,,,,,
9/26/2021,1083.679932,138.5,1580.650024,24.96999931,1053.299957,128.2799988,,,,,,,,,,,,,
9/27/2021,1053.280029,137.6799927,1600.619995,24,1036.200012,127.4399948,,,,,,,,,,,,,
9/28/2021,1081.819946,143.6799927,1589.419922,24.96999931,1058.619995,133.4700012,,,,,,,,,,,,,
9/29/2021,1052.619995,4.639999866,0.449999988,24,0.399999976,4.769999981,,,,,,,,,,,,,
9/30/2021,1053.150024,141,1602.880005,24.96999931,1037.569977,131.0399933,,,,,,,,,,,,,
10/1/2021,1096.859985,141.7599945,1613.880005,25,1043.940002,132.0200043,,,,,,,,,,,,,
10/2/2021,1092.25,144.3999939,1595.299927,25.02999878,1047.879974,134.1900024,,,,,,,,,,,,,
10/3/2021,1073.589966,142.9199982,1584.849976,25,1055.579956,132.75,,,,,,,,,,,,,
10/4/2021,1043.169922,5.659999847,0.550000012,43,0.129999995,5.889999866,,,,,,,,,,,,,
10/5/2021,1087.869995,4.889999866,0.439999998,108,0.32,5.109999657,,,,,,,,,,,,,
10/6/2021,1089.630005,7.269999981,0.469999999,84.02999878,0.37999998,7.46999979,,,,,,,,,,,,,
10/7/2021,1095.679932,8.099999428,0.539999962,53.02999878,0.179999992,8.279999733,,,,,,,,,,,,,
10/8/2021,1112.929932,140.4400024,1584.169922,25.02999878,1042.899963,130.2899933,,,,,,,,,,,,,
10/9/2021,1084.549927,4.819999695,0.439999998,139,0.369999982,5,,,,,,,,,,,,,
10/10/2021,1053.380005,8.13999939,0.389999986,79.97000122,0.149999995,8.340000153,,,,,,,,,,,,,
10/11/2021,1052.140015,5.369999886,0.50999999,60,0.329999981,5.579999924,,,,,,,,,,,,,
10/12/2021,1079.959961,4.949999809,0.539999962,58,0.339999989,5.159999847,,,,,,,,,,,,,
10/13/2021,1084.369995,149.8199921,1595.369995,23.02999878,1050.959961,139.2700043,,,,,,,,,,,,,
10/14/2021,1096.549927,148.8000031,1577.77002,23,1043.099976,138.3699951,,,,,,,,,,,,,
10/15/2021,1101.780029,148.4899902,1555.73999,23,1042.709991,138.1299896,,,,,,,,,,,,,
10/16/2021,1120.669922,146.6499939,1574.669922,23.96999931,1047.459961,136.3600006,,,,,,,,,,,,,
10/17/2021,1053.569946,142.6600037,1617.719971,22,1030.820007,132.6199951,,,,,,,,,,,,,
10/18/2021,1080.809937,147.1499939,1573.27002,22,1038.139984,136.75,,,,,,,,,,,,,
10/19/2021,1108.97998,149.6199951,1604.159912,22,1042.129974,139.2200012,,,,,,,,,,,,,
10/20/2021,1081.689941,147.3999939,1588.630005,22,1035.579987,137.3699951,,,,,,,,,,,,,
10/21/2021,1091.829956,148.4400024,1593.799927,23,1134.589996,137.3499908,,,,,,,,,,,,,
10/22/2021,1108.48999,147.3000031,1560.369995,23,1109.069977,136.6600037,,,,,,,,,,,,,
10/23/2021,1128.549927,6.009999752,0.429999977,200,0.339999981,6.21999979,,,,,,,,,,,,,
10/24/2021,1073.150024,4.809999943,0.449999988,176,0.18,4.989999771,,,,,,,,,,,,,
10/25/2021,1053.419922,4.849999905,0.5,200,0.319999993,4.989999771,,,,,,,,,,,,,
10/26/2021,1037.75,4.789999962,0.459999979,200,0.399999976,4.96999979,,,,,,,,,,,,,
10/27/2021,1095.969971,5.369999886,0.449999988,200,0.25,5.529999733,,,,,,,,,,,,,
10/28/2021,1074.780029,147.7099915,1592.130005,24,1040.589966,137.5500031,,,,,,,,,,,,,
10/29/2021,981.5,141.8699951,1611.789917,22,1032.189972,131.6600037,,,,,,,,,,,,,
10/30/2021,1068.949951,143.7299957,1613.089966,23.87999916,1043.159973,133.4599915,,,,,,,,,,,,,
10/31/2021,1053.469971,144.4599915,1569.969971,23,1040.809998,134.1499939,,,,,,,,,,,,,
11/1/2021,1024.469971,146.9400024,1589.539917,22,1038.75,136.3999939,,,,,,,,,,,,,
11/2/2021,1089.23999,148.5999908,1581.939941,23,1048.719971,137.9700012,,,,,,,,,,,,,
11/3/2021,1038.919922,148.8799896,1576.390015,22.02999878,1045.359985,138.1600037,,,,,,,,,,,,,
11/4/2021,1066.869995,145.4199982,1605.279907,23,1036.689972,135.2700043,,,,,,,,,,,,,
11/5/2021,1059.219971,145.0599976,1589.819946,23,1045.399994,134.4400024,,,,,,,,,,,,,
11/6/2021,1085.849976,145.3099976,1606.650024,23,1040.23996,134.9400024,,,,,,,,,,,,,
11/7/2021,1072.819946,147.1799927,1594.380005,22.02999878,1039.569977,136.75,,,,,,,,,,,,,
11/8/2021,1028.160034,147.6299896,1591.72998,22,1048.899994,137.0800018,,,,,,,,,,,,,
11/9/2021,1083.199951,148.3899994,1596.419922,22.96999931,1047.309967,137.7299957,,,,,,,,,,,,,
11/10/2021,1064.679932,148.9799957,1559.199951,22,1047.659973,138.3199921,,,,,,,,,,,,,
11/11/2021,1072.179932,148.3699951,1585.059937,23.02999878,1040.850006,137.75,,,,,,,,,,,,,
11/12/2021,1072.469971,146.6999969,1594.959961,23.87999916,1042.910004,136.3199921,,,,,,,,,,,,,
11/13/2021,1081.589966,145.7299957,1585.869995,24,1039.829956,134.9700012,,,,,,,,,,,,,
11/14/2021,1067.119995,148.0800018,1589.73999,24,1049.220001,137.2599945,,,,,,,,,,,,,
11/15/2021,1059.829956,145.7299957,1598.359985,24,1031.009979,135.6100006,,,,,,,,,,,,,
11/16/2021,1085.140015,146.3300018,1598.589966,23.87999916,1037.079956,135.7599945,,,,,,,,,,,,,
11/17/2021,1084.01001,147.4299927,1596.429932,23.02999878,1042.570007,136.8099976,,,,,,,,,,,,,
11/18/2021,1100.069946,4.789999962,0.529999971,79,0.319999993,4.980000019,,,,,,,,,,,,,
11/19/2021,1083.679932,6.889999866,0.579999983,65,0.379999995,7.069999695,,,,,,,,,,,,,
11/20/2021,1066.349976,147.4799957,1586.429932,23,1039.719971,137.0099945,,,,,,,,,,,,,
11/21/2021,1064.669922,150.0399933,1597.449951,24,1044.570007,139.4199982,,,,,,,,,,,,,
11/22/2021,1034.439941,147.1499939,1594.969971,26,1040.699982,136.2899933,,,,,,,,,,,,,
11/23/2021,1106.079956,149.3300018,1571,24,1042.429993,138.6799927,,,,,,,,,,,,,
11/24/2021,1085.329956,148.0599976,1599.579956,23,1036.039978,137.1699982,,,,,,,,,,,,,
11/25/2021,1087.959961,148.5599976,1580.98999,23,1038.639984,137.5,,,,,,,,,,,,,
11/26/2021,1058.549927,151.4799957,1567.289917,22.02000046,1047.190002,140.2599945,,,,,,,,,,,,,
11/27/2021,1067.959961,149.6799927,1568.329956,23,1044.459961,138.5800018,,,,,,,,,,,,,
11/28/2021,1044.099976,150.269989,1580.52002,22.97999954,1046.22995,139.4899902,,,,,,,,,,,,,
11/29/2021,1036.719971,149.3999939,1589.119995,22.98999977,1040.129974,138.7099915,,,,,,,,,,,,,
11/30/2021,1084.089966,148.8999939,1598.089966,23.02999878,1038.929962,138.1699982,,,,,,,,,,,,,
12/1/2021,1075.72998,147.9299927,1602.27002,24,1037.559998,137.2099915,,,,,,,,,,,,,
12/2/2021,1077.25,150,1608.689941,23,1042.459961,139.1199951,,,,,,,,,,,,,
12/3/2021,1048.189941,150.9299927,1563.26001,22,1042.690002,139.6399994,,,,,,,,,,,,,
12/4/2021,1091.929932,149.7399902,1570.959961,23,1038.880005,138.5500031,,,,,,,,,,,,,
12/5/2021,1057.01001,149.3499908,1596.52002,22,1025.869995,138.3199921,,,,,,,,,,,,,
12/6/2021,1056.280029,4.710000038,0.449999988,25,0.259999998,4.880000114,,,,,,,,,,,,,
12/7/2021,1090.079956,148.8199921,1620.140015,21,1015.049988,137.9899902,,,,,,,,,,,,,
12/8/2021,1100.400024,149.0299988,1590.609985,21,1017.419952,138.1900024,,,,,,,,,,,,,
12/9/2021,1062.919922,5.699999809,0.459999979,51,0.309999987,5.869999886,,,,,,,,,,,,,
12/10/2021,1065.929932,4.630000114,0.579999983,51,0.369999982,4.759999752,,,,,,,,,,,,,
12/11/2021,1064.22998,4.610000134,0.370000005,0,0.359999981,4.480000019,,,,,,,,,,,,,
12/12/2021,1065.23999,4.650000095,0.569999993,0,0.329999998,4.489999771,,,,,,,,,,,,,
12/13/2021,1069.039917,4.630000114,0.599999964,0,0.469999984,4.46999979,,,,,,,,,,,,,
12/14/2021,1068.679932,4.650000095,0.639999986,0,0.439999998,4.449999809,,,,,,,,,,,,,
12/15/2021,1076.01001,4.639999866,0.529999971,0,0.399999976,4.400000095,,,,,,,,,,,,,
12/16/2021,1075.969971,4.639999866,0.269999981,0,0.48999998,4.380000114,,,,,,,,,,,,,
12/17/2021,1049.76001,4.630000114,0.310000002,0,0.75999999,4.369999886,,,,,,,,,,,,,
12/18/2021,1047.359985,6.369999886,0.449999988,22.96999931,0.399999976,6.489999771,,,,,,,,,,,,,
12/19/2021,1079.059937,4.420000076,0.629999995,0,0.399999976,4.460000038,,,,,,,,,,,,,
12/20/2021,946.6099854,7.210000038,0.589999974,31,0.309999999,7.419999599,,,,,,,,,,,,,
12/21/2021,947.6699829,4.71999979,0.449999988,34,0.389999986,5.019999981,,,,,,,,,,,,,
12/22/2021,870.1900024,4.889999866,0.539999962,36,0.369999982,5.099999905,,,,,,,,,,,,,
12/23/2021,873.7999878,4.769999981,0.459999979,36,0.469999999,5.029999733,,,,,,,,,,,,,
12/24/2021,873.7600098,4.789999962,0.389999986,38,0.319999993,5.009999752,,,,,,,,,,,,,
12/25/2021,862.3999634,4.929999828,0.449999988,52.97999954,0.399999976,5.009999752,,,,,,,,,,,,,
12/26/2021,825.2099609,4.699999809,0.459999979,0,0.339999981,4.769999981,,,,,,,,,,,,,
12/27/2021,686.75,147.1900024,1566.329956,12,1039.350006,135.0599976,,,,,,,,,,,,,
12/28/2021,944.5199585,8.479999542,0.459999979,37,0.309999995,8.550000191,,,,,,,,,,,,,
12/29/2021,1008.429993,5,0.539999962,44,0.399999976,5.069999695,,,,,,,,,,,,,
12/30/2021,1020.070007,5.029999733,0.649999976,48,0.399999976,5.059999943,,,,,,,,,,,,,
12/31/2021,1018.429993,4.96999979,0.359999985,53,0.299999982,5,,,,,,,,,,,,,
1/1/2022,1018.339966,4.96999979,0.649999976,54.02999878,0.359999985,5.059999943,,,,,,,,,,,,,
1/2/2022,972.0299683,4.769999981,0.539999962,39,0.399999976,5.170000076,,,,,,,,,,,,,
1/3/2022,994.6099854,3.75999999,0.560000002,24,0.399999976,5.130000114,,,,,,,,,,,,,
1/4/2022,960.5999756,4.039999962,0.569999993,37,0.309999987,5.170000076,,,,,,,,,,,,,
1/5/2022,951.7699585,3.929999828,0.439999998,35,0.18,4.980000019,,,,,,,,,,,,,
1/6/2022,1063.719971,152.6600037,1499.439941,19,1013.040009,141.9700012,,,,,,,,,,,,,
1/7/2022,1098.329956,152.4400024,1556.209961,20,1017.019958,141.5999908,,,,,,,,,,,,,
1/8/2022,1092.369995,152.7299957,1511.849976,20.02999878,1012.059967,141.8000031,,,,,,,,,,,,,
1/9/2022,1076.789917,152.5999908,1506.77002,20.96999931,1009.329987,141.9100037,,,,,,,,,,,,,
1/10/2022,1038.27002,152.0899963,1524.359985,20,1009.98999,141.3399963,,,,,,,,,,,,,
1/11/2022,1105.079956,152.7899933,1508.619995,22,1002.409973,141.9599915,,,,,,,,,,,,,
1/12/2022,1114.169922,153.4799957,1468.880005,22.02999878,1009.629944,142.6199951,,,,,,,,,,,,,
1/13/2022,1112.799927,153.1499939,1530.289917,22,1001.899994,142.5699921,,,,,,,,,,,,,
1/14/2022,1095.539917,152.3099976,1504.039917,20,1008.639984,141.5299988,,,,,,,,,,,,,
1/15/2022,1080.530029,153.1600037,1515.47998,19,1010.399994,142.3600006,,,,,,,,,,,,,
1/16/2022,1064.52002,149.9199982,1496.309937,19.12999916,997.6399841,139.4499969,,,,,,,,,,,,,
1/17/2022,1093.959961,6.529999733,0.439999998,48.02000046,0.329999991,6.779999733,,,,,,,,,,,,,
1/18/2022,1009.679993,150.4499969,1521.47998,19,1030.259949,139.6100006,,,,,,,,,,,,,
1/19/2022,1097.01001,7.409999847,0.48999998,200,0.25999999,8.399999619,,,,,,,,,,,,,
1/20/2022,1100.799927,6.049999714,0.550000012,29,0.299999982,7.129999638,,,,,,,,,,,,,
1/21/2022,1068.51001,6.259999752,0.610000014,26,0.579999968,7.289999962,,,,,,,,,,,,,
1/22/2022,1110.579956,6.609999657,0.439999998,24,0.30999998,7.619999886,,,,,,,,,,,,,
1/23/2022,1058.01001,6.920000076,0.439999998,23,0.099999994,7.940000057,,,,,,,,,,,,,
1/24/2022,1050.150024,6.420000076,0.709999979,22,0.339999981,7.449999809,,,,,,,,,,,,,
1/25/2022,1077.52002,3.849999905,0.649999976,23,0.229999989,5.029999733,,,,,,,,,,,,,
1/26/2022,1141.309937,4.150000095,0.589999974,69,0.29999999,5.190000057,,,,,,,,,,,,,
1/27/2022,1140.059937,152.0500031,1509.169922,20,1012.959961,141.2200012,,,,,,,,,,,,,
1/28/2022,1129.109985,152.7099915,1534,19,1011.079956,141.9299927,,,,,,,,,,,,,
1/29/2022,1150.329956,151.8699951,1453.869995,20,1000.309967,141.4100037,,,,,,,,,,,,,
1/30/2022,1095.349976,152.6100006,1494.839966,18.02999878,1003.199982,142.1100006,,,,,,,,,,,,,
1/31/2022,1060.329956,151.6799927,1493.589966,19,998.7999573,141.2399902,,,,,,,,,,,,,
2/1/2022,1106.72998,152.3699951,1510.169922,20,995.8599854,141.9400024,,,,,,,,,,,,,
2/2/2022,1121.199951,153.2299957,1512.659912,20.96999931,998.9699707,143.0200043,,,,,,,,,,,,,
2/3/2022,977.5099487,7.329999924,0.680000007,55.02000046,0.73999998,7.639999866,,,,,,,,,,,,,
2/4/2022,1067.77002,149.6299896,1514.219971,20,995.1900024,139.2299957,,,,,,,,,,,,,
2/5/2022,1111.559937,153.7099915,1495.640015,21,1005.48996,143.2399902,,,,,,,,,,,,,
2/6/2022,1091.869995,152.8099976,1446.849976,21,1000.209991,142.4599915,,,,,,,,,,,,,
2/7/2022,1055,152.6399994,1500.459961,18,994.3399658,142.3399963,,,,,,,,,,,,,
2/8/2022,1077.209961,153.3199921,1508.22998,18.02999878,997.6199951,142.9199982,,,,,,,,,,,,,
2/9/2022,1084.48999,152.7899933,1500.640015,19,1001.459991,142.2599945,,,,,,,,,,,,,
2/10/2022,1088.72998,153.1499939,1475.900024,18,1000.669983,142.7799988,,,,,,,,,,,,,
2/11/2022,1088.72998,151.6900024,1491.119995,18.87999916,995.7200012,141.3699951,,,,,,,,,,,,,
2/12/2022,1102.289917,152.1499939,1535.179932,17.96999931,1001.029999,141.5899963,,,,,,,,,,,,,
2/13/2022,1099.099976,150.8000031,1514.150024,17,1006.019989,140.2399902,,,,,,,,,,,,,
2/14/2022,1076.609985,5.819999695,0.589999974,55,0.309999982,6,,,,,,,,,,,,,
2/15/2022,1102.179932,151.4100037,1553.900024,19,1006.639954,141.2299957,,,,,,,,,,,,,
2/16/2022,1094.809937,150.1999969,1471.579956,18.96999931,984.25,140.2700043,,,,,,,,,,,,,
2/17/2022,1104.429932,152.519989,1459.869995,20,990.6399841,142.1499939,,,,,,,,,,,,,
2/18/2022,1096.099976,153.0899963,1480.529907,21,997.3499756,142.7799988,,,,,,,,,,,,,
2/19/2022,1094.650024,152.5399933,1552.150024,21,996.4899902,142.3099976,,,,,,,,,,,,,
2/20/2022,1083.530029,151.9899902,1514.25,21,997.7099915,141.7399902,,,,,,,,,,,,,
2/21/2022,1059.299927,151.6399994,1562.51001,21,1003.720001,141.1999969,,,,,,,,,,,,,
2/22/2022,1081.089966,150.8000031,1575.209961,21.02999878,994.6599426,140.6199951,,,,,,,,,,,,,
2/23/2022,1095.199951,153.6499939,1536.079956,21.02999878,997.7200012,143.1799927,,,,,,,,,,,,,
2/24/2022,1119.22998,153.2299957,1464.779907,22.02999878,990.72995,142.9400024,,,,,,,,,,,,,
2/25/2022,1126.059937,153.5999908,1497.909912,23,990.3099976,143.0299988,,,,,,,,,,,,,
2/26/2022,1148.97998,153.8499908,1432.359985,23,985.5,143.4199982,,,,,,,,,,,,,
2/27/2022,1099.329956,153.0899963,1487.339966,23,992.3499756,142.6999969,,,,,,,,,,,,,
2/28/2022,1078.25,153.3799896,1482.02002,23,995.519989,142.5999908,,,,,,,,,,,,,
3/1/2022,1111.349976,152.0599976,1533.579956,23,996.0799561,141.3099976,,,,,,,,,,,,,
3/2/2022,1121.809937,151.0800018,1577.140015,23,1002.309967,140.5699921,,,,,,,,,,,,,
3/3/2022,1125.530029,152.7599945,1542.47998,23,991.2200012,142.0500031,,,,,,,,,,,,,
3/4/2022,1128.719971,152.75,1556.26001,23.02999878,994.3999634,141.8399963,,,,,,,,,,,,,
3/5/2022,1108.079956,153.6600037,1489.02002,22.87999916,998.4700012,142.8300018,,,,,,,,,,,,,
3/6/2022,1094.219971,150.6100006,1451.419922,22,973.3299866,140.1399994,,,,,,,,,,,,,
3/7/2022,1087.429932,152.3999939,1512.669922,22,972.5099487,141.8499908,,,,,,,,,,,,,
3/8/2022,1100.97998,153.7799988,1491.429932,22.87999916,979.6799927,142.75,,,,,,,,,,,,,
3/9/2022,1112.910034,153.2799988,1535.029907,23.02999878,975.5799866,142.6999969,,,,,,,,,,,,,
3/10/2022,1118.98999,153.4599915,1481.77002,22,980.5499573,142.6499939,,,,,,,,,,,,,
3/11/2022,1098.579956,152.7599945,1499.140015,22.02999878,978.3999634,142.0299988,,,,,,,,,,,,,
3/12/2022,1125.160034,152.4100037,1470.47998,22.96999931,970.3499756,141.6999969,,,,,,,,,,,,,
3/13/2022,1091.650024,152.5899963,1504.630005,22,973.1599731,141.5099945,,,,,,,,,,,,,
3/14/2022,1076.030029,153.0899963,1514.02002,20,975.9299622,142.1900024,,,,,,,,,,,,,
3/15/2022,1104.419922,152.6100006,1566.73999,21,962.8600159,141.6900024,,,,,,,,,,,,,
3/16/2022,1116.039917,153.0299988,1566.699951,21,963.2999878,141.9599915,,,,,,,,,,,,,
3/17/2022,1111.049927,152.3099976,1532.719971,21,967.789978,141.4100037,,,,,,,,,,,,,
3/18/2022,1124.650024,151.5099945,1607.039917,21,963.7599792,140.5500031,,,,,,,,,,,,,
3/19/2022,1120.630005,152.0399933,1546.169922,21,968.1499634,141.2099915,,,,,,,,,,,,,
3/20/2022,1087.309937,37.56999969,171.0699921,61.25,0.349999979,7.730000019,,,,,,,,,,,,,
3/21/2022,1042.119995,4.670000076,0.399999976,70.11999512,1.509999931,11.03999996,,,,,,,,,,,,,
